state,crop,average_area,total_production,season,area_units,production_units,yield_value,annual_rainfall,min_price,max_price,modal_price,soil_index,production_per_hectare,loan_eligibility
odisha,mustard,624.5405405405405,96394.3,rabi,hectare,tonnes,0.2036177792472026,1446.4231985940246,3150.0,3325.0,3250.0,62.280290291806956,154.34434395014713,1
odisha,onion,995.0909090909092,1929322.0,whole year,hectare,tonnes,8.843444830013805,1446.4231985940246,2000.0,3500.0,3000.0,62.280290291806956,1938.8399415311526,1
odisha,potato,253.716744913928,1745401.3,whole year,hectare,tonnes,10.29708458410089,1446.4231985940246,2000.0,3500.0,3000.0,62.280290291806956,6879.330335851966,1
odisha,ragi,1905.2359413202933,1025283.7,kharif,hectare,tonnes,0.5788850342613753,1446.4231985940246,2215.5714285714284,2348.1428571428573,2304.285714285714,62.280290291806956,538.1400160284071,1
odisha,rice,60277.75044669446,153257182.0,kharif,hectare,tonnes,1.6573874734615288,1446.4231985940246,1825.0,1885.0,1855.0,62.280290291806956,2542.5166145762228,1
odisha,soybean,60.0,10.0,kharif,hectare,tonnes,0.1666666666666666,1446.4231985940246,3250.0,3300.0,3275.0,62.280290291806956,0.16666666666666666,0
odisha,sweet potato,1250.79012345679,2528167.0,whole year,hectare,tonnes,8.452599875477345,1446.4231985940246,1658.3333333333333,2258.333333333333,2016.6666666666667,62.280290291806956,2021.2559665988906,1
odisha,tobacco,488.57142857142856,19157.0,whole year,hectare,tonnes,0.5272265766354266,1446.4231985940246,3000.0,3200.0,3100.0,62.280290291806956,39.21023391812866,1
odisha,turmeric,910.2010050251256,387938.0,whole year,hectare,tonnes,2.1970451899651344,1446.4231985940246,5200.0,5200.0,5200.0,62.280290291806956,426.21135096339646,1
odisha,urad,2112.236170212766,928448.2,kharif,hectare,tonnes,0.3025817520157861,1446.4231985940246,4300.0,4425.0,4400.0,62.280290291806956,439.5570027126641,1
odisha,wheat,181.0754716981132,121326.4,rabi,hectare,tonnes,1.3214665445006175,1446.4231985940246,2260.0,2550.0,2370.0,62.280290291806956,670.0322184015838,1
puducherry,bajra,44.5,3202.0,kharif,hectare,tonnes,2.346135216736112,1429.3502540650409,1913.3333333333333,1998.3333333333333,1965.0,85.42444444444443,71.95505617977528,1
puducherry,banana,88.5,176794.0,whole year,hectare,tonnes,22.90493558129444,1429.3502540650409,4500.0,5500.0,5000.0,85.42444444444443,1997.6723163841807,1
puducherry,black pepper,11.555555555555555,169.0,whole year,hectare,tonnes,0.832996632996633,1429.3502540650409,110000.0,130000.0,120000.0,85.42444444444443,14.625,1
puducherry,coriander,2.636363636363636,18.0,whole year,hectare,tonnes,0.6787878787878788,1429.3502540650409,1525.0,2250.0,1912.5,85.42444444444443,6.827586206896553,0
puducherry,cotton(lint),121.76744186046513,14406.0,kharif,hectare,bales,2.0602073089723474,1429.3502540650409,5140.8,5334.0,5230.0,85.42444444444443,118.30748663101603,1
puducherry,dry chillies,2.982142857142857,656.0,whole year,hectare,tonnes,4.348219439290868,1429.3502540650409,4000.0,4410.0,4200.0,85.42444444444443,219.9760479041916,1
puducherry,ginger,71.8,456.0,kharif,hectare,tonnes,0.5522411704073521,1429.3502540650409,5725.0,6425.0,6200.0,85.42444444444443,6.350974930362117,0
puducherry,groundnut,199.2,27654.0,kharif,hectare,tonnes,2.0157084178248112,1429.3502540650409,4900.0,4900.0,4900.0,85.42444444444443,138.82530120481928,1
puducherry,jowar,2.555555555555556,81.0,summer,hectare,tonnes,1.912037037037037,1429.3502540650409,1800.0,1950.0,1900.0,85.42444444444443,31.69565217391304,1
puducherry,moong,342.5061728395062,9780.0,rabi,hectare,tonnes,0.5651090574493017,1429.3502540650409,6250.0,6720.0,6500.0,85.42444444444443,28.55422989582958,1
puducherry,mustard,28.285714285714285,1465.0,rabi,hectare,tonnes,6.185902255639098,1429.3502540650409,3150.0,3325.0,3250.0,85.42444444444443,51.792929292929294,1
puducherry,onion,4.241379310344827,1509.0,whole year,hectare,tonnes,9.063894678118816,1429.3502540650409,2000.0,3500.0,3000.0,85.42444444444443,355.7804878048781,1
puducherry,ragi,26.92452830188679,3422.0,kharif,hectare,tonnes,2.1366928650113155,1429.3502540650409,2215.5714285714284,2348.1428571428573,2304.285714285714,85.42444444444443,127.09600560616678,1
puducherry,rice,3120.099337748344,1260683.0,kharif,hectare,tonnes,2.90974971586089,1429.3502540650409,1825.0,1885.0,1855.0,85.42444444444443,404.05219947573414,1
puducherry,sweet potato,2.7058823529411766,442.0,rabi,hectare,tonnes,8.907843137254902,1429.3502540650409,1658.3333333333333,2258.333333333333,2016.6666666666667,85.42444444444443,163.3478260869565,1
puducherry,tapioca,119.15686274509804,175307.0,whole year,hectare,tonnes,23.3430112961225,1429.3502540650409,2583.333333333333,2833.333333333333,2725.0,85.42444444444443,1471.2287312818826,1
puducherry,tobacco,104.5,4388.0,rabi,hectare,tonnes,30.168316831683164,1429.3502540650409,3000.0,3200.0,3100.0,85.42444444444443,41.99043062200957,1
puducherry,turmeric,4.357142857142857,273.0,rabi,hectare,tonnes,2.938095238095238,1429.3502540650409,5200.0,5200.0,5200.0,85.42444444444443,62.65573770491804,1
puducherry,urad,289.0,13939.0,rabi,hectare,tonnes,0.6806326018157528,1429.3502540650409,4300.0,4425.0,4400.0,85.42444444444443,48.2318339100346,1
punjab,arhar/tur,511.4068441064639,118120.0,kharif,hectare,tonnes,0.9569638456583732,509.98525179856114,5700.0,5850.0,5850.0,78.97295454545454,230.9707063197026,0
punjab,bajra,1073.6842105263158,78100.0,kharif,hectare,tonnes,0.939035087719298,509.98525179856114,1913.3333333333333,1998.3333333333333,1965.0,78.97295454545454,72.74019607843137,0
punjab,cotton(lint),47296.50655021834,34634200.0,kharif,hectare,bales,3.136011675137002,509.98525179856114,5140.8,5334.0,5230.0,78.97295454545454,732.27818556168,0
punjab,gram,417.9591836734694,97300.0,rabi,hectare,tonnes,1.024387922771148,509.98525179856114,4500.0,4700.0,4600.0,78.97295454545454,232.7978515625,0
punjab,groundnut,848.1481481481482,76500.0,kharif,hectare,tonnes,1.0670380319467814,509.98525179856114,4900.0,4900.0,4900.0,78.97295454545454,90.19650655021834,0
punjab,guar seed,4235.135135135135,369740.0,whole year,hectare,tonnes,0.8888579945052576,509.98525179856114,4000.0,4025.0,4010.0,78.97295454545454,87.3029993618379,0
punjab,jowar,100.0,400.0,kharif,hectare,tonnes,1.0,509.98525179856114,1800.0,1950.0,1900.0,78.97295454545454,4.0,0
punjab,linseed,106.25,1700.0,rabi,hectare,tonnes,1.0,509.98525179856114,3450.0,3500.0,3475.0,78.97295454545454,16.0,0
punjab,maize/corn,11102.405498281789,10150400.0,kharif,hectare,tonnes,3.295247128462806,509.98525179856114,1700.0,1800.0,1800.0,78.97295454545454,914.2523214064627,0
punjab,moong,1160.7784431137725,279490.0,kharif,hectare,tonnes,0.8084350430077936,509.98525179856114,6250.0,6720.0,6500.0,78.97295454545454,240.77807583182872,0
punjab,mustard,2209.438775510204,1012100.0,rabi,hectare,tonnes,1.2391008567342734,509.98525179856114,3150.0,3325.0,3250.0,78.97295454545454,458.0801293153216,0
punjab,rice,141584.82142857142,243042000.0,kharif,hectare,tonnes,3.786946910066099,509.98525179856114,1825.0,1885.0,1855.0,78.97295454545454,1716.582311209207,0
punjab,urad,571.2962962962963,30350.0,kharif,hectare,tonnes,0.5993679528613634,509.98525179856114,4300.0,4425.0,4400.0,78.97295454545454,53.12479740680713,0
punjab,wheat,177888.39285714287,364370000.0,rabi,hectare,tonnes,4.538870792397423,509.98525179856114,2260.0,2550.0,2370.0,78.97295454545454,2048.3067734082865,0
rajasthan,arhar/tur,854.17578125,316493.0,kharif,hectare,tonnes,0.8002707400920877,500.0,5700.0,5850.0,5850.0,64.15411458333334,370.5244364770498,0
rajasthan,bajra,142869.48173207036,82952468.0,kharif,hectare,tonnes,0.9163052856806992,500.0,1913.3333333333333,1998.3333333333333,1965.0,64.15411458333334,580.617126865236,0
rajasthan,banana,2.9615384615384617,944.0,whole year,hectare,tonnes,10.431623931623932,500.0,4500.0,5500.0,5000.0,64.15411458333334,318.75324675324674,0
rajasthan,castor seed,5880.710727969348,3900135.0,kharif,hectare,tonnes,0.9340753176472648,500.0,4800.0,4950.0,4870.0,64.15411458333334,663.2081019476951,0
rajasthan,coriander,6021.023696682464,4113407.0,whole year,hectare,tonnes,1.029134148519625,500.0,1525.0,2250.0,1912.5,64.15411458333334,683.1740260823843,0
rajasthan,cotton(lint),16587.21893491124,26076585.77,kharif,hectare,bales,2.321075497276156,500.0,5140.8,5334.0,5230.0,64.15411458333334,1572.0890808956779,0
rajasthan,dry chillies,605.3768545994066,511415.0,whole year,hectare,tonnes,1.2492151356871763,500.0,4000.0,4410.0,4200.0,64.15411458333334,844.7878311079741,0
rajasthan,garlic,1477.3391304347826,4396271.0,whole year,hectare,tonnes,3.130938217805926,500.0,3750.0,5500.0,4750.0,64.15411458333334,2975.803530436625,0
rajasthan,ginger,49.21917808219178,9472.0,kharif,hectare,tonnes,2.776356896553055,500.0,5725.0,6425.0,6200.0,64.15411458333334,192.44531032563316,0
rajasthan,gram,42157.32128514056,25927510.0,rabi,hectare,tonnes,0.9437364265923276,500.0,4500.0,4700.0,4600.0,64.15411458333334,615.0179662657746,0
rajasthan,groundnut,12079.325675675676,15205388.0,kharif,hectare,tonnes,1.4208260697687631,500.0,4900.0,4900.0,4900.0,64.15411458333334,1258.7944400422386,0
rajasthan,guar seed,102226.8303425775,24094400.0,whole year,hectare,tonnes,0.6269319050196952,500.0,4000.0,4025.0,4010.0,64.15411458333334,235.6954619374976,0
rajasthan,jowar,19484.682825484764,7331792.0,kharif,hectare,tonnes,0.6280603354281535,500.0,1800.0,1950.0,1900.0,64.15411458333334,376.284903668561,0
rajasthan,linseed,267.6305309734513,110495.0,rabi,hectare,tonnes,0.906363806104646,500.0,3450.0,3500.0,3475.0,64.15411458333334,412.86395688151515,0
rajasthan,maize/corn,33880.45440956652,33079191.0,kharif,hectare,tonnes,1.4201058423600064,500.0,1700.0,1800.0,1800.0,64.15411458333334,976.350275593108,0
rajasthan,moong,33938.97187060478,9903714.0,kharif,hectare,tonnes,0.3556072865954234,500.0,6250.0,6720.0,6500.0,64.15411458333334,291.80948785834624,0
rajasthan,mustard,77622.76604278074,71685640.0,rabi,hectare,tonnes,1.1557089557221565,500.0,3150.0,3325.0,3250.0,64.15411458333334,923.5130832685275,0
rajasthan,onion,1457.2650771388498,11640727.0,whole year,hectare,tonnes,6.024726988750353,500.0,2000.0,3500.0,3000.0,64.15411458333334,7988.064205075889,0
rajasthan,potato,304.57615894039736,2602207.0,whole year,hectare,tonnes,7.260260391375099,500.0,2000.0,3500.0,3000.0,64.15411458333334,8543.698919353787,0
rajasthan,rice,7132.447204968944,6046961.0,kharif,hectare,tonnes,1.7225843179243838,500.0,1825.0,1885.0,1855.0,64.15411458333334,847.8101311128219,0
rajasthan,soybean,44036.22781774581,20136803.0,kharif,hectare,tonnes,1.1084504501056336,500.0,3250.0,3300.0,3275.0,64.15411458333334,457.2781093635189,0
rajasthan,sweet potato,59.30607476635514,127501.0,whole year,hectare,tonnes,3.334385524502685,500.0,1658.3333333333333,2258.333333333333,2016.6666666666667,64.15411458333334,2149.880943938857,0
rajasthan,tapioca,6.75,264.0,whole year,hectare,tonnes,2.094097222222222,500.0,2583.333333333333,2833.333333333333,2725.0,64.15411458333334,39.111111111111114,0
rajasthan,tobacco,50.72064777327935,18754.0,whole year,hectare,tonnes,1.616300702931591,500.0,3000.0,3200.0,3100.0,64.15411458333334,369.7507982120051,0
rajasthan,turmeric,28.3801652892562,8447.0,whole year,hectare,tonnes,2.6993676974832748,500.0,5200.0,5200.0,5200.0,64.15411458333334,297.63744903902153,0
rajasthan,urad,10214.098039215687,2601129.0,kharif,hectare,tonnes,0.4355430439153249,500.0,4300.0,4425.0,4400.0,64.15411458333334,254.66066509380536,0
rajasthan,wheat,83073.57887700535,196477287.0,rabi,hectare,tonnes,2.824821031654142,500.0,2260.0,2550.0,2370.0,64.15411458333334,2365.0995858851174,0
sikkim,maize/corn,9616.826086956522,1649914.0,kharif,hectare,tonnes,1.8999459345536007,2586.043483804196,1700.0,1800.0,1800.0,56.60541666666668,171.56533611830713,1
sikkim,mustard,1180.3260869565215,83361.0,rabi,hectare,tonnes,0.8755498747572343,2586.043483804196,3150.0,3325.0,3250.0,56.60541666666668,70.62539828713511,1
sikkim,potato,1653.75,60460.0,whole year,hectare,tonnes,4.776608405146688,2586.043483804196,2000.0,3500.0,3000.0,56.60541666666668,36.55933484504913,1
sikkim,rice,3035.1195652173915,474991.0,kharif,hectare,tonnes,2.050141182434332,2586.043483804196,1825.0,1885.0,1855.0,56.60541666666668,156.4982827837883,1
sikkim,soybean,907.0108695652174,73564.0,kharif,hectare,tonnes,1.0207986110412497,2586.043483804196,3250.0,3300.0,3275.0,56.60541666666668,81.1059739948469,1
sikkim,urad,905.559523809524,63594.0,kharif,hectare,tonnes,1.0092382767600394,2586.043483804196,4300.0,4425.0,4400.0,56.60541666666668,70.22619532780311,1
sikkim,wheat,1120.4642857142858,121565.0,rabi,hectare,tonnes,1.1756291371922405,2586.043483804196,2260.0,2550.0,2370.0,56.60541666666668,108.49520288145857,1
tamil nadu,arhar/tur,1836.9981549815493,785388.1,kharif,hectare,tonnes,0.7988321399563258,928.6522033898306,5700.0,5850.0,5850.0,68.32548387096774,427.5388616315123,1
tamil nadu,bajra,2609.227665706052,2948914.0,kharif,hectare,tonnes,2.08081538636609,928.6522033898306,1913.3333333333333,1998.3333333333333,1965.0,68.32548387096774,1130.1865447613325,1
tamil nadu,banana,3068.1360424028267,72630447.0,whole year,hectare,tonnes,40.84776163186048,928.6522033898306,4500.0,5500.0,5000.0,68.32548387096774,23672.498871047155,1
tamil nadu,black pepper,365.2023121387283,14090.0,whole year,hectare,tonnes,0.2143349045614218,928.6522033898306,110000.0,130000.0,120000.0,68.32548387096774,38.58135485913264,1
tamil nadu,castor seed,525.7886710239651,76426.609,kharif,hectare,tonnes,0.3938936440958124,928.6522033898306,4800.0,4950.0,4870.0,68.32548387096774,145.3561349109337,1
tamil nadu,coriander,773.5155131264917,107945.1,whole year,hectare,tonnes,0.4071403177296531,928.6522033898306,1525.0,2250.0,1912.5,68.32548387096774,139.55130591200947,1
tamil nadu,cotton(lint),3930.430379746836,5785020.0,kharif,hectare,bales,2.107928715661369,928.6522033898306,5140.8,5334.0,5230.0,68.32548387096774,1471.8540823950736,1
tamil nadu,cowpea(lobia),1308.3537414965986,145861.0,kharif,hectare,tonnes,0.7430770888236493,928.6522033898306,2387.5,3765.0,3144.75,68.32548387096774,111.48437564993138,1
tamil nadu,dry chillies,1952.5810564663025,577145.0,whole year,hectare,tonnes,0.6872693075427325,928.6522033898306,4000.0,4410.0,4200.0,68.32548387096774,295.58055891645915,1
tamil nadu,garlic,141.45744680851064,76793.0,whole year,hectare,tonnes,5.208322996119021,928.6522033898306,3750.0,5500.0,4750.0,68.32548387096774,542.869970670076,1
tamil nadu,ginger,63.5,164274.0,whole year,hectare,tonnes,17.13043533557571,928.6522033898306,5725.0,6425.0,6200.0,68.32548387096774,2586.9921259842517,1
tamil nadu,gram,410.1939393939394,95954.0,rabi,hectare,tonnes,0.6279443691827687,928.6522033898306,4500.0,4700.0,4600.0,68.32548387096774,233.9234951685825,1
tamil nadu,groundnut,12758.215843857635,22883301.0,kharif,hectare,tonnes,2.430638297706279,928.6522033898306,4900.0,4900.0,4900.0,68.32548387096774,1793.612937738236,1
tamil nadu,guar seed,12308.25925925926,3514258.0,whole year,hectare,tonnes,10.651665025551129,928.6522033898306,4000.0,4025.0,4010.0,68.32548387096774,285.52031005979126,1
tamil nadu,jowar,10190.0,7404793.0,kharif,hectare,tonnes,1.282201670342738,928.6522033898306,1800.0,1950.0,1900.0,68.32548387096774,726.672522080471,1
tamil nadu,maize/corn,6658.407859078591,25280990.0,kharif,hectare,tonnes,5.279872815656264,928.6522033898306,1700.0,1800.0,1800.0,68.32548387096774,3796.8521206657433,1
tamil nadu,moong,4525.899117276166,1671417.1,kharif,hectare,tonnes,0.522734008021818,928.6522033898306,6250.0,6720.0,6500.0,68.32548387096774,369.3005647474338,1
tamil nadu,mustard,71.90384615384616,1815.1,rabi,hectare,tonnes,0.257304365390529,928.6522033898306,3150.0,3325.0,3250.0,68.32548387096774,25.243434073281623,1
tamil nadu,onion,867.25,4971196.0,whole year,hectare,tonnes,8.734672731423538,928.6522033898306,2000.0,3500.0,3000.0,68.32548387096774,5732.137215335832,1
tamil nadu,potato,578.5211267605633,1505243.0,whole year,hectare,tonnes,19.232343585539105,928.6522033898306,2000.0,3500.0,3000.0,68.32548387096774,2601.8807790626906,1
tamil nadu,ragi,3029.081769436997,4887379.0,kharif,hectare,tonnes,2.6308409628764005,928.6522033898306,2215.5714285714284,2348.1428571428573,2304.285714285714,68.32548387096774,1613.4853305423962,1
tamil nadu,rice,49678.36906211937,132142328.0,kharif,hectare,tonnes,3.737728984165633,928.6522033898306,1825.0,1885.0,1855.0,68.32548387096774,2659.9570496117767,1
tamil nadu,sweet potato,38.20987654320987,251159.0,whole year,hectare,tonnes,17.31687364839826,928.6522033898306,1658.3333333333333,2258.333333333333,2016.6666666666667,68.32548387096774,6573.143457189015,1
tamil nadu,tapioca,3486.257407407408,67400406.0,whole year,hectare,tonnes,35.955598775058384,928.6522033898306,2583.333333333333,2833.333333333333,2725.0,68.32548387096774,19333.16967840393,1
tamil nadu,tobacco,440.4189944134078,124938.0,whole year,hectare,tonnes,1.5626836583230868,928.6522033898306,3000.0,3200.0,3100.0,68.32548387096774,283.6798630050105,1
tamil nadu,turmeric,1069.207661290323,2579682.0,whole year,hectare,tonnes,4.784481993168873,928.6522033898306,5200.0,5200.0,5200.0,68.32548387096774,2412.7043729623415,1
tamil nadu,urad,8622.520908004779,3912409.0,kharif,hectare,tonnes,0.619099140354295,928.6522033898306,4300.0,4425.0,4400.0,68.32548387096774,453.7430574819351,1
tamil nadu,wheat,79.54545454545455,110.0,rabi,hectare,tonnes,0.2305884141698095,928.6522033898306,2260.0,2550.0,2370.0,68.32548387096774,1.3828571428571428,0
telangana,arhar/tur,8998.93832599119,1338282.0,kharif,hectare,tonnes,0.8123571891305084,996.608580858086,5700.0,5850.0,5850.0,71.23954545454545,148.71554304741773,1
telangana,bajra,714.7647058823529,67397.0,rabi,hectare,tonnes,0.9329305418349756,996.608580858086,1913.3333333333333,1998.3333333333333,1965.0,71.23954545454545,94.2925685128796,1
telangana,banana,94.78512396694217,579172.0,kharif,hectare,tonnes,55.00542828353967,996.608580858086,4500.0,5500.0,5000.0,71.23954545454545,6110.368122765715,1
telangana,castor seed,2202.360294117647,208247.0,kharif,hectare,tonnes,0.7887688223595877,996.608580858086,4800.0,4950.0,4870.0,71.23954545454545,94.5562815295088,1
telangana,coriander,109.8,5582.0,whole year,hectare,tonnes,0.7779105768471423,996.608580858086,1525.0,2250.0,1912.5,71.23954545454545,50.837887067395265,1
telangana,cotton(lint),82259.07284768212,30902093.0,kharif,hectare,bales,2.5924434540897945,996.608580858086,5140.8,5334.0,5230.0,71.23954545454545,375.6678981444507,1
telangana,cowpea(lobia),225.6635944700461,55981.2,kharif,hectare,tonnes,0.9950420332148748,996.608580858086,2387.5,3765.0,3144.75,71.23954545454545,248.07368743490778,1
telangana,dry chillies,2351.806324110672,2389717.0,kharif,hectare,tonnes,4.448774417614735,996.608580858086,4000.0,4410.0,4200.0,71.23954545454545,1016.1198120358248,1
telangana,garlic,28.666666666666668,2053.0,rabi,hectare,tonnes,2.9029272708157228,996.608580858086,3750.0,5500.0,4750.0,71.23954545454545,71.61627906976744,1
telangana,ginger,369.5135135135135,95365.0,kharif,hectare,tonnes,6.816648241576357,996.608580858086,5725.0,6425.0,6200.0,71.23954545454545,258.08257753071973,1
telangana,gram,4628.698630136986,968642.0,rabi,hectare,tonnes,1.4261849240900877,996.608580858086,4500.0,4700.0,4600.0,71.23954545454545,209.26875508663935,1
telangana,groundnut,4141.093385214008,2151295.5,kharif,hectare,tonnes,2.137743927571163,996.608580858086,4900.0,4900.0,4900.0,71.23954545454545,519.4993930060389,1
telangana,jowar,2311.0696721311474,630229.0,kharif,hectare,tonnes,1.2113112668893338,996.608580858086,1800.0,1950.0,1900.0,71.23954545454545,272.700129987356,1
telangana,linseed,70.25,133.0,rabi,hectare,tonnes,0.4516458346966822,996.608580858086,3450.0,3500.0,3475.0,71.23954545454545,1.893238434163701,0
telangana,maize/corn,15341.344370860928,18931921.0,kharif,hectare,tonnes,5.086439157301663,996.608580858086,1700.0,1800.0,1800.0,71.23954545454545,1234.0457617233956,1
telangana,moong,2530.6762589928057,443034.0,kharif,hectare,tonnes,0.7593473236611581,996.608580858086,6250.0,6720.0,6500.0,71.23954545454545,175.06545865978327,1
telangana,mustard,372.25,6273.5,rabi,hectare,tonnes,1.048880881497701,996.608580858086,3150.0,3325.0,3250.0,71.23954545454545,16.852921423774344,1
telangana,onion,395.5254237288136,2466568.0,rabi,hectare,tonnes,25.341500693507324,996.608580858086,2000.0,3500.0,3000.0,71.23954545454545,6236.180665066849,1
telangana,potato,450.7105263157895,224484.0,whole year,hectare,tonnes,12.410358889797733,996.608580858086,2000.0,3500.0,3000.0,71.23954545454545,498.06691189350147,1
telangana,ragi,131.0,13191.0,rabi,hectare,tonnes,1.2929377630594885,996.608580858086,2215.5714285714284,2348.1428571428573,2304.285714285714,71.23954545454545,100.69465648854961,1
telangana,rice,43977.74426229509,45628714.0,kharif,hectare,tonnes,3.2750709573886216,996.608580858086,1825.0,1885.0,1855.0,71.23954545454545,1037.5410282041316,1
telangana,soybean,13073.955752212389,2020246.0,kharif,hectare,tonnes,1.4468629880782438,996.608580858086,3250.0,3300.0,3275.0,71.23954545454545,154.5244636198292,1
telangana,sweet potato,22.17073170731708,8478.0,rabi,hectare,tonnes,10.419639679258015,996.608580858086,1658.3333333333333,2258.333333333333,2016.6666666666667,71.23954545454545,382.3960396039603,1
telangana,tobacco,360.020202020202,97859.0,rabi,hectare,tonnes,3.4983645351419645,996.608580858086,3000.0,3200.0,3100.0,71.23954545454545,271.8153021715953,1
telangana,turmeric,2898.487394957984,1984106.0,kharif,hectare,tonnes,5.88096604404438,996.608580858086,5200.0,5200.0,5200.0,71.23954545454545,684.5315261509913,1
telangana,urad,971.7755905511812,200723.0,kharif,hectare,tonnes,0.971316713103032,996.608580858086,4300.0,4425.0,4400.0,71.23954545454545,206.55283169456024,1
telangana,wheat,574.234375,58833.0,rabi,hectare,tonnes,1.5387115287641924,996.608580858086,2260.0,2550.0,2370.0,71.23954545454545,102.45468150526516,1
tripura,arhar/tur,440.03,32262.03,kharif,hectare,tonnes,0.730370915708053,2311.84699437785,5700.0,5850.0,5850.0,91.81666666666668,73.31779651387406,1
tripura,cotton(lint),180.975,29361.53,kharif,hectare,bales,1.3671207814877635,2311.84699437785,5140.8,5334.0,5230.0,91.81666666666668,162.24080674126262,1
tripura,cowpea(lobia),519.925,15414.82,kharif,hectare,tonnes,0.7354197073691372,2311.84699437785,2387.5,3765.0,3144.75,91.81666666666668,29.648160792421987,1
tripura,gram,33.05434782608695,2206.182,rabi,hectare,tonnes,0.7446907531882647,2311.84699437785,4500.0,4700.0,4600.0,91.81666666666668,66.74407892140744,1
tripura,groundnut,94.51256281407036,22793.947,kharif,hectare,tonnes,1.1881999360753444,2311.84699437785,4900.0,4900.0,4900.0,91.81666666666668,241.17372676520625,1
tripura,jowar,75.11111111111111,2734.824,kharif,hectare,tonnes,0.8067806532998104,2311.84699437785,1800.0,1950.0,1900.0,91.81666666666668,36.410378698224854,1
tripura,jute,109.05,91560.48,kharif,hectare,bales,8.492749623941519,2311.84699437785,3150.0,3800.0,3350.0,91.81666666666668,839.619257221458,1
tripura,linseed,22.5,189.0,rabi,hectare,tonnes,0.696828176801295,2311.84699437785,3450.0,3500.0,3475.0,91.81666666666668,8.4,0
tripura,maize/corn,719.0875,151355.221,kharif,hectare,tonnes,1.3514214370802404,2311.84699437785,1700.0,1800.0,1800.0,91.81666666666668,210.4823418568672,1
tripura,moong,149.6,17245.922,kharif,hectare,tonnes,0.5665534299729356,2311.84699437785,6250.0,6720.0,6500.0,91.81666666666668,115.28022727272727,1
tripura,mustard,655.04,53149.04,rabi,hectare,tonnes,0.7978816489293845,2311.84699437785,3150.0,3325.0,3250.0,91.81666666666668,81.13861748900831,1
tripura,potato,1395.5,513785.0,whole year,hectare,tonnes,17.733841751273268,2311.84699437785,2000.0,3500.0,3000.0,91.81666666666668,368.17269795772125,1
tripura,rice,25206.040178571428,14710039.0,kharif,hectare,tonnes,2.503256326518776,2311.84699437785,1825.0,1885.0,1855.0,91.81666666666668,583.5918254429166,1
tripura,soybean,25.09090909090909,1103.617,kharif,hectare,tonnes,0.782617639455865,2311.84699437785,3250.0,3300.0,3275.0,91.81666666666668,43.98473550724638,1
tripura,urad,200.1105527638191,25014.378,kharif,hectare,tonnes,0.6273097563070087,2311.84699437785,4300.0,4425.0,4400.0,91.81666666666668,125.00279297875547,1
tripura,wheat,124.26495726495726,28730.199,rabi,hectare,tonnes,2.074155471882674,2311.84699437785,2260.0,2550.0,2370.0,91.81666666666668,231.20113370933353,1
uttar pradesh,arhar/tur,4745.58892733564,6846749.0,kharif,hectare,tonnes,0.9296360829888014,759.1080188679246,5700.0,5850.0,5850.0,75.02685321637426,1442.760657283486,0
uttar pradesh,bajra,13667.2245308311,33447486.0,kharif,hectare,tonnes,1.415880139004728,759.1080188679246,1913.3333333333333,1998.3333333333333,1965.0,75.02685321637426,2447.277128179738,0
uttar pradesh,banana,452.7132075471698,10926349.0,whole year,hectare,tonnes,44.01235439304092,759.1080188679246,4500.0,5500.0,5000.0,75.02685321637426,24135.25564937609,0
uttar pradesh,castor seed,4.676470588235294,104.2,rabi,hectare,tonnes,0.72953181272509,759.1080188679246,4800.0,4950.0,4870.0,75.02685321637426,22.281761006289308,0
uttar pradesh,coriander,102.60249150622876,50735.0,whole year,hectare,tonnes,0.570319772452845,759.1080188679246,1525.0,2250.0,1912.5,75.02685321637426,494.48116956224203,0
uttar pradesh,cotton(lint),381.1254480286738,46488.1,kharif,hectare,bales,0.5558770274753806,759.1080188679246,5140.8,5334.0,5230.0,75.02685321637426,121.97584874076024,0
uttar pradesh,dry chillies,211.5542279411765,203857.0,whole year,hectare,tonnes,0.8933389015899876,759.1080188679246,4000.0,4410.0,4200.0,75.02685321637426,963.6158160671847,0
uttar pradesh,garlic,554.5145180023229,2615041.0,whole year,hectare,tonnes,5.484354445750831,759.1080188679246,3750.0,5500.0,4750.0,75.02685321637426,4715.910792418686,0
uttar pradesh,ginger,89.2421875,41873.0,kharif,hectare,tonnes,3.4376002070007288,759.1080188679246,5725.0,6425.0,6200.0,75.02685321637426,469.2063380898188,0
uttar pradesh,gram,9427.9575,13906894.0,rabi,hectare,tonnes,0.9853198437288658,759.1080188679246,4500.0,4700.0,4600.0,75.02685321637426,1475.069653209616,0
uttar pradesh,groundnut,1722.510989010989,1810187.0,kharif,hectare,tonnes,0.8822169047516901,759.1080188679246,4900.0,4900.0,4900.0,75.02685321637426,1050.900117066511,0
uttar pradesh,guar seed,38.85421166306696,28930.0,whole year,hectare,tonnes,0.8039830881595097,759.1080188679246,4000.0,4025.0,4010.0,75.02685321637426,744.5782261874981,0
uttar pradesh,jowar,3834.283880171184,5287402.0,kharif,hectare,tonnes,1.0054785377631434,759.1080188679246,1800.0,1950.0,1900.0,75.02685321637426,1378.9803168574833,0
uttar pradesh,jute,12.181818181818182,105.0,kharif,hectare,bales,0.8117806213394448,759.1080188679246,3150.0,3800.0,3350.0,75.02685321637426,8.619402985074627,0
